"DateTime","TenantId","JobId","CycleId","ChangeId","Action","Duration (ms)","ServicePrincipalId","ServicePrincipalName","InitiatedById","InitiatedByName","InitiatedByType","StatusInfoStatus","StatusInfoErrorCode","StatusInfoReason","StatusInfoAdditionalDetails","StatusInfoErrorCategory","StatusInfoRecommendedAction","SourceSystemId","SourceSystemName","TargetSystemId","TargetSystemName","SourceIdentityId","SourceIdentityName","SourceIdentityType","TargetIdentityId","TargetIdentityName","TargetIdentityType"
"2026-05-24T21:18:59Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","307022ee-7a25-4d07-9e2d-30f7e695193f","Update","3475","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","7d4bc4ca-a29f-4f8d-b1c3-27ea4fc0d58e","Microsoft Entra ID","ba475b7f-65d5-4e5e-a468-5d1a84d83757","AWSSingleSignon","8d1adbed-a347-4045-a261-5d14fe2b58d7","GRP-AWS-Security","Group","91dbc570-5081-70e9-cdbd-668ac7a89261","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:59Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","14111a1e-b4c1-444e-9e09-aa5820b0f9fd","Update","3467","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","d2ea52e0-6c7c-4de2-aa8f-dbd8c7c6adba","Microsoft Entra ID","1bc69d6b-9bd4-40e0-a980-963dbe17240e","AWSSingleSignon","8d1adbed-a347-4045-a261-5d14fe2b58d7","GRP-AWS-Security","Group","91dbc570-5081-70e9-cdbd-668ac7a89261","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:59Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","7c3d4439-2544-4f8c-8bbd-80ae4c0092e2","Update","3458","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","fd1a72cd-4507-44dd-8ffc-c1bafcdb48e9","Microsoft Entra ID","03d36135-f4ae-45e0-8836-0c6c8cc15020","AWSSingleSignon","8d1adbed-a347-4045-a261-5d14fe2b58d7","GRP-AWS-Security","Group","91dbc570-5081-70e9-cdbd-668ac7a89261","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:59Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","b8c1f1f3-925b-48ac-8bde-2161a03961dd","Update","3446","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","37bba391-ebf8-4b04-b9c9-49b6b7f09091","Microsoft Entra ID","3a0836f7-1ad2-4dc9-a812-97d2ffb7de9c","AWSSingleSignon","8d1adbed-a347-4045-a261-5d14fe2b58d7","GRP-AWS-Security","Group","91dbc570-5081-70e9-cdbd-668ac7a89261","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:59Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","5ba9d637-2855-45cb-9d6a-1439a768d0e3","Update","3435","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","15d601f5-30cd-46f2-8da7-25b9ee3eeb9c","Microsoft Entra ID","1b27bf63-fa35-4fdf-ba53-0e52300c8335","AWSSingleSignon","8d1adbed-a347-4045-a261-5d14fe2b58d7","GRP-AWS-Security","Group","91dbc570-5081-70e9-cdbd-668ac7a89261","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:55Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","d96e7d95-2878-4d3f-9beb-2189e7f74f0c","Create","1190","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","0eb35ab6-d476-4d08-8af1-7ac3975cec74","Microsoft Entra ID","1e2231ea-38a6-45ab-8032-869edcf31466","AWSSingleSignon","bc2cc9cb-bdde-4b67-b421-fa1dea57dc6d","GRP-AWS-Engineering","Group","612bc500-c071-7016-3bc1-efc0d4f31ac7","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:55Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","03bd6d04-dce9-474e-9f7a-7901d412dfcc","Create","1178","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","508b5cdd-bfb1-4282-b7a4-e1aec9d6ef50","Microsoft Entra ID","14cb468a-fd4b-4b60-9452-1119a99fe09b","AWSSingleSignon","1abe4a2e-d32b-4432-bab8-4d039714f1a5","GRP-AWS-DevOps","Group","a1db5580-d0e1-70a1-f20f-dbf1ddf4dcd7","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:55Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","aac17ef5-e836-465a-9696-6d54a965da0a","Create","1169","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","76341d7f-b7fb-4b3d-863e-742a96df2406","Microsoft Entra ID","ad70707d-9caa-4e68-8923-e1ac56bb6984","AWSSingleSignon","8d1adbed-a347-4045-a261-5d14fe2b58d7","GRP-AWS-Security","Group","91dbc570-5081-70e9-cdbd-668ac7a89261","","urn:ietf:params:scim:schemas:core:2.0:Group"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","cd79be04-6e4f-4b20-af43-d790c3612c1a","Create","4723","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","6c1a1d4e-2d4f-4be5-9dab-1458b46cf2b2","Microsoft Entra ID","3b25d046-9475-4061-93fc-7b63dd71c2bb","AWSSingleSignon","382155a6-468e-4af4-a16c-525d5b3618cf","blanca maziarz","User","c17b1540-2001-7093-7d8e-7899695e2e74","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","eb4f2ca4-6245-455e-abcf-9c798724aae5","Create","4713","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","bb413e6f-12a7-4192-a46b-621f72e33b43","Microsoft Entra ID","eaad280d-bb1b-48a1-936a-628821979077","AWSSingleSignon","c9d6398d-19fe-46b7-940b-fe1cec060981","george crone","User","a1dbf510-4031-70e5-8f41-e1bd58b516dc","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
